FileName,Label,FileContent
JavaCC.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'javacc', 'javacc', 'extends', 'task', 'javacc', 'hashtabl', 'commandlinejava', 'integ', 'integ', 'integ', 'buildexcept', 'file', 'buildexcept', 'file', 'path', 'antclassload', 'buildexcept', 'buildexcept', 'buildexcept', 'file', 'buildexcept', 'file', 'static', 'final', 'str', 'static', 'final', 'str', 'final', 'hasht', 'file', 'outputdirectory', 'file', 'targetfile', 'file', 'javacchome', 'commandlinejava']"
JavaEnvUtils.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'javaenvutil', 'file', 'vector', 'vector', 'printwrit', 'bufferedwrit', 'filewrit', 'static', 'final', 'boolean', 'static', 'final', 'boolean', 'static', 'final', 'boolean', 'static', 'final', 'str', 'static', 'final', 'fileutil', 'static', 'str', 'static', 'int', 'static', 'boolean', 'static', 'vector']"
JavaResource.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resourc', 'javaresource', 'extends', 'resourc', 'javaresourc', 'javaresourc', 'path', 'path', 'inputstream', 'path', 'path', 'refer']"
Javac.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'javac', 'extends', 'matchingtask', 'javac', 'path', 'path', 'file', 'path', 'path', 'path', 'path', 'path', 'path', 'path', 'path', 'implementationspecificargu', 'file', 'file', 'facadetaskhelp', 'path', 'path', 'path', 'path', 'path', 'implementationspecificargu', 'buildexcept', 'globpatternmapp', 'sourcefilescann', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'path', 'file', 'path', 'path', 'boolean', 'debug', 'boolean', 'optimize', 'boolean', 'deprecation', 'boolean', 'depend', 'boolean', 'verbose', 'path', 'path', 'boolean', 'includeantruntime', 'boolean', 'includejavaruntime', 'boolean', 'fork', 'string', 'forkedexecutable', 'boolean', 'nowarn', 'facadetaskhelper', 'facade', 'file']"
Javac12.java,compilers,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compil', 'javac12', 'extends', 'defaultcompileradapt', 'logoutputstream', 'buildexcept', 'buildexcept']"
Javac13.java,compilers,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compil', 'javac13', 'extends', 'defaultcompileradapt', 'buildexcept', 'static', 'final', 'int', 'modern_compiler_success']"
JavacExternal.java,compilers,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compil', 'javacexternal', 'extends', 'defaultcompileradapt', 'commandlin', 'buildexcept']"
Javadoc.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'package', 'name', 'ends', 'with', 'quot', 'quot', 'package', 'names', 'javadoc', 'extends', 'task', 'docletparam', 'extensioninfo', 'extends', 'projectcompon', 'docletinfo', 'extends', 'extensioninfo', 'packagenam', 'sourcefil', 'html', 'accesstype', 'extends', 'enumeratedattribut', 'resourcecollectioncontain', 'linkargu', 'tagargument', 'extends', 'fileset', 'groupargu', 'javadocoutputstream', 'extends', 'logoutputstream', 'path', 'path', 'docletparam', 'enumer', 'sourcefil', 'sourcefil', 'file', 'commandlin', 'path', 'docletinfo', 'path', 'path', 'linkargu', 'linkargu', 'file', 'tagargu', 'tagargu', 'groupargu', 'groupargu', 'resourcecollectioncontain', 'path', 'vector', 'docletparam', 'stringbuff', 'arraylist', 'commandlin', 'vector', 'vector', 'vector', 'vector', 'vector', 'vector', 'resourcecollectioncontain', 'vector', 'path', 'stringtoken', 'sourcefil', 'stringtoken', 'packagenam', 'stringtoken', 'packagenam', 'docletinfo', 'docletinfo', 'docletinfo', 'docletinfo', 'path', 'path', 'html', 'html', 'html', 'html', 'buildexcept', 'stringtoken', 'buildexcept', 'linkargu', 'tagargu', 'groupargu', 'vector', 'html', 'stringtoken', 'packagenam', 'stringbuff', 'vector', 'path', 'buildexcept', 'buildexcept', 'buildexcept', 'path', 'buildexcept', 'buildexcept', 'buildexcept', 'path', 'url', 'url', 'buildexcept', 'file', 'stringtoken', 'buildexcept', 'file', 'bufferedread', 'fileread', 'buildexcept', 'printwrit', 'filewrit', 'buildexcept', 'javadocoutputstream', 'javadocoutputstream', 'execut', 'pumpstreamhandl', 'buildexcept', 'buildexcept', 'printwrit', 'filewrit', 'buildexcept', 'stringbuff', 'stringbuff', 'buildexcept', 'sourcefil', 'vector', 'patternset', 'file', 'dirset', 'file', 'path', 'vector', 'file', 'stringbuff', 'arraylist', 'static', 'final', 'fileutil', 'commandlin', 'boolean', 'failonerror', 'path', 'sourcepath', 'file', 'destdir', 'vector', 'vector', 'vector', 'boolean', 'author', 'boolean', 'version', 'docletinfo', 'doclet', 'path', 'classpath', 'path', 'bootclasspath', 'string', 'group', 'string', 'packagelist', 'vector', 'vector', 'vector', 'boolean', 'usedefaultexcludes', 'html', 'doctitle', 'html', 'header', 'html', 'footer', 'html', 'bottom', 'boolean', 'useexternalfile', 'string', 'source', 'boolean', 'linksource', 'boolean', 'breakiterator', 'boolean', 'includenosourcepackages', 'boolean', 'old', 'string', 'executable', 'vector', 'boolean', 'offline', 'file', 'boolean', 'resolvelink', 'string', 'name', 'boolean', 'enabled', 'html', 'vector', 'string', 'queuedline']"
Javah.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'opt', 'javah', 'extends', 'task', 'classargu', 'javah', 'classargu', 'classargu', 'file', 'path', 'path', 'path', 'path', 'file', 'implementationspecificargu', 'vector', 'facadetaskhelp', 'classargu', 'arraylist', 'stringtoken', 'path', 'path', 'implementationspecificargu', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'path', 'buildexcept', 'stringbuff', 'stringbuff', 'vector', 'file', 'path', 'classpath', 'file', 'outputfile', 'boolean', 'verbose', 'boolean', 'force', 'boolean', 'old', 'boolean', 'stubs', 'path', 'path', 'static', 'str', 'facadetaskhelper', 'facade']"
JavahAdapter.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'javah']"
JavahAdapterFactory.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'javah', 'javahadapterfactori', 'kaffeh', 'sunjavah', 'sunjavah']"
JavaxScriptRunner.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'opt', 'javaxscriptrunner', 'extends', 'scriptrunnerbas', 'object', 'buildexcept', 'buildexcept', 'reflectwrapp', 'reflectwrapp', 'reflectwrapp']"
JbossDeploymentTool.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb', 'jbossdeploymenttool', 'extends', 'genericdeploymenttool', 'file', 'file', 'buildexcept', 'file', 'file']"
Jdk14RegexpMatcher.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'regexp', 'jdk14regexpmatcher', 'implements', 'regexpmatch', 'jdk14regexpmatch', 'vector', 'vector', 'buildexcept', 'buildexcept', 'vector']"
Jdk14RegexpRegexp.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'regexp', 'jdk14regexpregexp', 'extends', 'jdk14regexpmatcher', 'implements', 'regexp', 'jdk14regexpregexp', 'stringbuff', 'stringbuff']"
Jikes.java,compilers,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compil', 'jikes', 'extends', 'defaultcompileradapt', 'commandlin', 'path', 'path']"
Jikes.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'jike', 'random', 'file', 'printwrit', 'filewrit', 'buildexcept', 'execut', 'buildexcept']"
JikesOutputParser.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'jikesoutputparser', 'implements', 'executestreamhandl', 'bufferedread', 'inputstreamread']"
JlinkTask.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jlink', 'jlinktask', 'extends', 'matchingtask', 'path', 'path', 'buildexcept', 'buildexcept', 'jlink', 'buildexcept', 'file', 'outfile', 'path', 'mergefiles', 'path', 'addfiles', 'boolean', 'compress']"
JonasDeploymentTool.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ejb', 'jonasdeploymenttool', 'extends', 'genericdeploymenttool', 'file', 'file', 'file', 'buildexcept', 'file', 'path', 'path', 'path', 'path', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'ioexcept', 'illegalargumentexcept', 'file', 'boolean', 'keepgenerated', 'boolean', 'nocompil', 'boolean', 'novalidation', 'boolean', 'secpropag', 'boolean', 'verbose', 'file', 'boolean', 'keepgeneric', 'boolean', 'nogenic']"
JonasHotDeploymentTool.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'j2e', 'jonashotdeploymenttool', 'extends', 'generichotdeploymenttool', 'implements', 'hotdeploymenttool', 'path', 'path', 'file', 'file', 'path', 'buildexcept', 'buildexcept', 'static', 'final', 'str', 'file', 'string', 'orb']"
JspC.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jsp', 'jspc', 'extends', 'matchingtask', 'webappparamet', 'path', 'file', 'file', 'file', 'path', 'path', 'path', 'path', 'file', 'file', 'webappparamet', 'vector', 'file', 'vector', 'vector', 'path', 'path', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'file', 'buildexcept', 'date', 'file', 'file', 'path', 'path', 'path', 'file', 'int', 'verbose', 'file', 'file', 'file', 'file']"
JspCompilerAdapter.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jsp', 'compil']"
JspCompilerAdapterFactory.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jsp', 'compil', 'jspcompileradapterfactori', 'jasperc', 'jspnamemangl', 'jasperc', 'jasper41mangl', 'buildexcept', 'buildexcept', 'buildexcept']"
JspMangler.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jsp']"
JspNameMangler.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'jsp', 'jspnamemangler', 'implements', 'jspmangl', 'stringbuff']"
Jvc.java,compilers,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compil', 'jvc', 'extends', 'defaultcompileradapt', 'path', 'commandlin']"
KaffeNative2Ascii.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'native2ascii', 'kaffenative2ascii', 'extends', 'defaultnative2ascii', 'buildexcept', 'executejava', 'buildexcept', 'static', 'final', 'string']"
KaffeRmic.java,rmic,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'rm', 'kaffermic', 'extends', 'defaultrmicadapt', 'stringbuff', 'buildexcept', 'executejava', 'static', 'final', 'string']"
Kaffeh.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'javah', 'kaffeh', 'implements', 'javahadapt', 'commandlin', 'path']"
KeepAliveInputStream.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'keepaliveinputstream', 'extends', 'filterinputstream', 'keepaliveinputstream']"
KeepAliveOutputStream.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'keepaliveoutputstream', 'extends', 'filteroutputstream', 'keepaliveoutputstream']"
KeySubst.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'keysubst', 'extends', 'task', 'hashtabl', 'bufferedread', 'fileread', 'bufferedwrit', 'filewrit', 'stringtoken', 'stringtoken', 'hashtabl', 'stringbuff', 'file', 'source', 'file', 'dest', 'hashtabl']"
Kjc.java,compilers,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'compil', 'kjc', 'extends', 'defaultcompileradapt', 'executejava', 'commandlin', 'path']"
LazyFileOutputStream.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'lazyfileoutputstream', 'extends', 'outputstream', 'lazyfileoutputstream', 'lazyfileoutputstream', 'lazyfileoutputstream', 'lazyfileoutputstream', 'lazyfileoutputstream', 'synchron', 'synchron', 'synchron', 'file', 'ioexcept', 'fileoutputstream', 'fileoutputstream', 'file', 'boolean', 'opened', 'boolean', 'closed']"
LazyHashtable.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'lazyhashtable', 'extends', 'hasht', 'lazyhasht', 'enumer', 'enumer']"
LeadPipeInputStream.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'leadpipeinputstream', 'extends', 'pipedinputstream', 'leadpipeinputstream', 'leadpipeinputstream', 'leadpipeinputstream', 'leadpipeinputstream', 'synchron', 'synchron', 'projectcompon']"
Length.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'length', 'extends', 'task', 'implements', 'condit', 'filemode', 'extends', 'enumeratedattribut', 'when', 'extends', 'comparison', 'handler', 'eachhandler', 'extends', 'handl', 'allhandler', 'extends', 'handl', 'conditionhandler', 'extends', 'allhandl', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'synchron', 'fileresourc', 'resourc', 'printstream', 'propertyoutputstream', 'logoutputstream', 'eachhandl', 'allhandl', 'buildexcept', 'conditionhandl', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'static', 'final', 'str', 'static', 'final', 'str', 'static', 'final', 'str', 'string', 'mode', 'comparison', 'resourc', 'printstream', 'long', 'accum']"
LibFileSet.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens']"
LibraryDisplayer.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extens', 'librarydisplay', 'buildexcept', 'stringbuff']"
LineOrientedOutputStream.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'lineorientedoutputstream', 'extends', 'outputstream', 'bytearrayoutputstream', 'static', 'final', 'int', 'intial_size', 'static', 'final', 'int', 'cr', 'static', 'final', 'int', 'lf', 'boolean', 'skip']"
LineTokenizer.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'stringbuff', 'string', 'int', 'boolean', 'includedelims']"
LoadFile.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'loadfile', 'extends', 'loadresourc', 'fileresourc']"
LoadProperties.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'loadproperties', 'extends', 'task', 'path', 'path', 'vector', 'fileresourc', 'buildexcept', 'buildexcept', 'bufferedinputstream', 'inputstreamread', 'inputstreamread', 'chainreaderhelp', 'bytearrayinputstream', 'bytearrayinputstream', 'properti', 'properti', 'buildexcept', 'buildexcept', 'buildexcept', 'javaresourc', 'buildexcept', 'resource', 'src', 'final', 'vector', 'string', 'encoding']"
LoadResource.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'loadresource', 'extends', 'task', 'vector', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'bufferedinputstream', 'inputstreamread', 'inputstreamread', 'chainreaderhelp', 'buildexcept', 'buildexcept', 'resourc', 'boolean', 'failonerror', 'boolean', 'quiet', 'string', 'encoding', 'string', 'property', 'final', 'vector']"
LoaderUtils.java,ant.util,"['package', 'org', 'apache', 'tools', 'ant', 'util', 'loaderutil', 'static', 'final', 'fileutil']"
Location.java,ant,"['package', 'org', 'apache', 'tools', 'location', 'implements', 'serializ', 'locat', 'locat', 'locat', 'locat', 'stringbuff', 'static', 'final', 'fileutil']"
LocationResolver.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'extension', 'resolv', 'locationresolver', 'implements', 'extensionresolv', 'file', 'buildexcept']"
Log4jListener.java,listener,"['package', 'org', 'apache', 'tools', 'ant', 'listen', 'log4jlistener', 'implements', 'buildlisten', 'log4jlisten', 'boolean', 'initialized']"
LogLevel.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'loglevel', 'extends', 'enumeratedattribut', 'loglevel', 'loglevel', 'loglevel', 'loglevel', 'loglevel', 'loglevel', 'static', 'int']"
LogListener.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'ssh']"
LogOutputStream.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'logoutputstream', 'extends', 'lineorientedoutputstream', 'logoutputstream', 'logoutputstream', 'runtimeexcept', 'projectcompon']"
LogStreamHandler.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'logstreamhandler', 'extends', 'pumpstreamhandl', 'logstreamhandl', 'logstreamhandl', 'logoutputstream', 'logoutputstream', 'buildexcept']"
LongCPInfo.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'depend', 'constantpool', 'longcpinfo', 'extends', 'constantcpinfo', 'longcpinfo']"
MSVSS.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvss', 'extends', 'task', 'implements', 'msvssconst', 'currentmodupdated', 'extends', 'enumeratedattribut', 'writablefiles', 'extends', 'enumeratedattribut', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'execut', 'logstreamhandl', 'buildexcept', 'gregoriancalendar', 'stringbuff', 'string', 'ssdir', 'string', 'vsslogin', 'string', 'vsspath', 'string', 'serverpath', 'string', 'version', 'string', 'date', 'string', 'label', 'string', 'autoresponse', 'string', 'localpath', 'string', 'comment', 'string', 'fromlabel', 'string', 'tolabel', 'string', 'outputfilename', 'string', 'user', 'string', 'fromdate', 'string', 'todate', 'string', 'style', 'boolean', 'quiet', 'boolean', 'recursive', 'boolean', 'writable', 'boolean', 'failonerror', 'boolean', 'getlocalcopy', 'dateformat', 'currentmodupdated', 'timestamp', 'writablefiles', 'writablefiles']"
MSVSSADD.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvssadd', 'extends', 'msvss', 'commandlin', 'buildexcept', 'string', 'localpath']"
MSVSSCHECKIN.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvsscheckin', 'extends', 'msvss', 'commandlin', 'buildexcept']"
MSVSSCHECKOUT.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvsscheckout', 'extends', 'msvss', 'commandlin', 'buildexcept']"
MSVSSCP.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvsscp', 'extends', 'msvss', 'commandlin', 'buildexcept']"
MSVSSCREATE.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvsscreate', 'extends', 'msvss', 'commandlin', 'buildexcept']"
MSVSSConstants.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss']"
MSVSSGET.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvssget', 'extends', 'msvss', 'commandlin', 'buildexcept']"
MSVSSHISTORY.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvsshistory', 'extends', 'msvss', 'briefcodediffnofile', 'extends', 'enumeratedattribut', 'commandlin', 'buildexcept', 'simpledateformat', 'buildexcept']"
MSVSSLABEL.java,optional,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'optional', 'vss', 'msvsslabel', 'extends', 'msvss', 'commandlin', 'buildexcept', 'buildexcept']"
MacroDef.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'macrodef', 'extends', 'antlibdefinit', 'nestedsequential', 'implements', 'taskcontain', 'attribut', 'text', 'templateel', 'myanttypedefinition', 'extends', 'anttypedefinit', 'text', 'nestedsequenti', 'list', 'unknownel', 'list', 'map', 'myanttypedefinit', 'object', 'arraylist', 'hashmap', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'nestedsequenti', 'arraylist', 'unknownel', 'runtimeconfigur', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'myanttypedefinit', 'buildexcept', 'buildexcept', 'buildexcept', 'nestedsequenti', 'string', 'boolean', 'backtrace', 'list', 'string', 'textname', 'text', 'text', 'boolean', 'hasimplicitelement', 'list', 'string', 'string', 'boolean', 'optional', 'boolean', 'implicit', 'macrodef']"
MacroInstance.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'macroinstance', 'extends', 'task', 'implements', 'dynamicattribute', 'taskcontain', 'element', 'implements', 'taskcontain', 'macrodef', 'object', 'list', 'hashmap', 'arraylist', 'buildexcept', 'hashmap', 'buildexcept', 'buildexcept', 'arraylist', 'stringbuff', 'stringbuff', 'unknownel', 'target', 'runtimeconfigur', 'buildexcept', 'buildexcept', 'hashmap', 'hashtabl', 'hashset', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'macrodef', 'map', 'map', 'nselements', 'map', 'hashtabl', 'string', 'text', 'string', 'implicittag', 'list', 'list', 'static', 'final', 'int', 'state_normal', 'static', 'final', 'int', 'state_expect_bracket', 'static', 'final', 'int', 'state_expect_name']"
MagicNames.java,ant,"['package', 'org', 'apache', 'tools', 'magicnam']"
MailLogger.java,listener,"['package', 'org', 'apache', 'tools', 'ant', 'listen', 'maillogger', 'extends', 'defaultlogg', 'stringbuff', 'properti', 'fileinputstream', 'except', 'mailmessag', 'stringtoken', 'stringtoken', 'messag', 'emailaddress', 'vector', 'vector', 'vector', 'vector', 'stringtoken', 'emailaddress', 'stringbuff']"
MailMessage.java,mail,"['package', 'org', 'apache', 'tools', 'mail', 'mailmessag', 'mailprintstream', 'extends', 'printstream', 'mailmessag', 'mailmessag', 'mailmessag', 'printstream', 'mailprintstream', 'mailmessag', 'vector', 'vector', 'vector', 'vector', 'vector', 'stringbuff', 'socket', 'mailprintstream', 'bufferedoutputstream', 'smtpresponseread', 'ioexcept', 'errorinquitexcept', 'ioexcept', 'int', 'port', 'vector', 'vector', 'vector', 'vector', 'vector', 'mailprintstream', 'smtpresponseread', 'socket', 'static', 'final', 'int', 'ok_ready', 'static', 'final', 'int', 'ok_helo', 'static', 'final', 'int', 'ok_from', 'static', 'final', 'int', 'ok_rcpt_1', 'static', 'final', 'int', 'ok_rcpt_2', 'static', 'final', 'int', 'ok_data', 'static', 'final', 'int', 'ok_dot', 'static', 'final', 'int', 'ok_quit']"
Mailer.java,email,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'email', 'mailer']"
Main.java,ant,"['package', 'org', 'apache', 'tools', 'main', 'implements', 'antmain', 'main', 'vector', 'properti', 'vector', 'vector', 'main', 'hashmap', 'file', 'printstream', 'fileoutputstream', 'buildexcept', 'buildexcept', 'file', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'file', 'buildexcept', 'buildexcept', 'properti', 'fileinputstream', 'file', 'file', 'file', 'buildexcept', 'file', 'project', 'noexitsecuritymanag', 'demuxinputstream', 'printstream', 'demuxoutputstream', 'printstream', 'demuxoutputstream', 'proxysetup', 'defaultinputhandl', 'runtimeexcept', 'defaultlogg', 'stringbuff', 'properti', 'stringbuff', 'buildexcept', 'buildexcept', 'vector', 'vector', 'vector', 'stringbuff', 'file', 'static', 'printstream', 'static', 'printstream', 'vector', 'properti', 'vector', 'vector', 'boolean', 'allowinput', 'boolean', 'keepgoingmode', 'string', 'loggerclassname', 'string', 'inputhandlerclassname', 'boolean', 'emacsmode', 'boolean', 'readytorun', 'boolean', 'projecthelp', 'static', 'boolean', 'islogfileused', 'integer', 'threadpriority', 'boolean', 'proxy', 'static', 'string', 'antversion']"
Majority.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'resources', 'selector', 'major', 'major', 'synchron', 'synchron', 'boolean', 'tie']"
MajoritySelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector', 'majorityselector', 'extends', 'baseselectorcontain', 'majorityselector', 'stringbuff', 'boolean', 'allowtie']"
MakeUrl.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'makeurl', 'extends', 'task', 'linkedlist', 'linkedlist', 'stringbuff', 'file', 'stringbuff', 'file', 'buildexcept', 'buildexcept', 'buildexcept', 'file', 'list', 'list', 'boolean', 'validate']"
Manifest.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'manifest', 'attribut', 'section', 'attribut', 'attribut', 'attribut', 'enumer', 'attribut', 'enumer', 'object', 'enumer', 'manifest', 'manifest', 'enumer', 'section', 'section', 'enumer', 'vector', 'manifestexcept', 'ioexcept', 'ioexcept', 'vector', 'hashtabl', 'vector', 'manifestexcept', 'attribut', 'manifestexcept', 'attribut', 'attribut', 'buildexcept', 'buildexcept', 'manifestexcept', 'section', 'attribut', 'section', 'hashtabl', 'vector', 'buildexcept', 'inputstreamread', 'manifest', 'attribut', 'inputstreamread', 'manifest', 'buildexcept', 'buildexcept', 'bufferedread', 'section', 'attribut', 'manifestexcept', 'attribut', 'buildexcept', 'buildexcept', 'attribut', 'stringwrit', 'printwrit', 'vector', 'static', 'final', 'int', 'max_name_value_length', 'static', 'final', 'int', 'max_name_length', 'string', 'name', 'vector', 'int', 'currentindex', 'vector', 'string', 'name', 'hashtabl', 'vector', 'string', 'manifestversion', 'section', 'hashtabl', 'vector']"
ManifestClassPath.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'manifestclasspath', 'extends', 'task', 'buildexcept', 'buildexcept', 'buildexcept', 'buildexcept', 'stringbuff', 'stringbuff', 'file', 'buildexcept', 'buildexcept', 'buildexcept', 'file', 'int', 'maxparentlevels', 'path']"
ManifestException.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'manifestexception', 'extends', 'except', 'manifestexcept']"
ManifestTask.java,taskdesf,"['package', 'org', 'apache', 'tools', 'ant', 'taskdef', 'manifesttask', 'extends', 'task', 'mode', 'extends', 'enumeratedattribut', 'manifesttask', 'manifest', 'mode', 'buildexcept', 'fileinputstream', 'inputstreamread', 'inputstreamread', 'manifest', 'buildexcept', 'buildexcept', 'buildexcept', 'fileoutputstream', 'outputstreamwrit', 'printwrit', 'buildexcept', 'manifest', 'file', 'mode']"
Mapper.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'typ', 'mapper', 'extends', 'datatype', 'implements', 'clon', 'mappertype', 'extends', 'enumeratedattribut', 'mapper', 'path', 'filenamemapp', 'mappertyp', 'compositemapp', 'buildexcept', 'path', 'buildexcept', 'buildexcept', 'buildexcept', 'properti', 'containermapper', 'container', 'properti']"
MappingSelector.java,types,"['package', 'org', 'apache', 'tools', 'ant', 'types', 'selector', 'mappingselector', 'extends', 'baseselector', 'mappingselector', 'mapper', 'buildexcept', 'mapper', 'identitymapp', 'buildexcept', 'file', 'static', 'final', 'fileutil']"
Matches.java,condition,"['package', 'org', 'apache', 'tools', 'ant', 'taskdefs', 'condit', 'matches', 'extends', 'projectcomponent', 'implements', 'condit', 'buildexcept', 'regularexpress', 'buildexcept', 'buildexcept', 'buildexcept', 'string', 'boolean', 'casesensitive', 'boolean', 'multiline', 'boolean', 'singleline', 'regularexpress']"
